OBJECTID,Id,area_sqm,predicted_pop,area_scaled,log_predicted_pop
-1,552820,1840.4694566710846,209.5297485726976,-1.50540801017734,5.344865727241807
-1,552917,920.2364169542396,205.59209465560767,-1.5528677655895307,5.325894082723146
-1,553015,920.2375439902879,205.5920994325652,-1.5528677074641941,5.325894105958268
-1,553016,2760.7115540730683,213.54285926523235,-1.4579477876274758,5.363837558494888
-1,553110,1840.477339033336,209.5297826220827,-1.5054076036553306,5.344865889745616
-1,553111,920.2386701612947,205.59210420585634,-1.5528676493834705,5.325894129175556
-1,553206,920.2397946642157,205.59210897207723,-1.5528675913887766,5.325894152358455
-1,553312,1840.4807167342767,209.5297972127155,-1.5054074294550424,5.34486595938074
-1,553313,920.2409208237692,205.5921137453202,-1.5528675333086441,5.325894175575508
-1,553405,920.2420455011784,205.59211851228105,-1.552867475304951,5.325894198762004
-1,553619,1840.4885948367048,209.52983124370735,-1.5054070231527275,5.344866121796728
-1,553731,920.2454259212549,205.59213284023923,-1.5528673009644274,5.325894268453186
-1,553843,1840.4919752673957,209.52984584613537,-1.5054068488116563,5.344866191488129
-1,553960,6441.7245817083885,230.3790057447874,-1.268104595283051,5.439725803770615
-1,554302,920.251053713626,205.59215669371875,-1.5528670107187637,5.325894384476488
-1,554414,16564.496495183063,283.842126632409,-0.7460365338551246,5.648418191456482
-1,555116,920.2600578280072,205.59219485779403,-1.5528665463439284,5.325894570106486
-1,558812,920.2983151736995,205.59235701221206,-1.552864573273857,5.325895358824921
-1,670313,24876.61141977981,336.89854722165285,-0.31735062033829875,5.81978183820865
-1,671343,17505.954713786123,289.4050943059929,-0.6974821189870751,5.667827417034826
-1,672626,921.3827266973512,205.59695336230754,-1.5528086462385762,5.325917715194504
-1,672780,19348.936778306117,300.61265511466996,-0.602432849686674,5.705822575949248
-1,672781,921.3838304595265,205.59695804072902,-1.5528085893135577,5.325917737949809
-1,673422,12899.417652176127,263.18532647230313,-0.9350579425072485,5.572858447411876
-1,677389,3685.6986818632613,217.6541236176348,-1.4102428466509431,5.382907213914098
-1,677625,921.4268764414984,205.5971404961005,-1.5528063692761458,5.325918625391395
-1,677751,921.4279817416867,205.59714518104514,-1.5528063122718063,5.3259186481784075
-1,678146,2764.2928170278224,213.55862609769147,-1.4577630889081692,5.363911390279635
-1,689455,4607.703195007382,221.83089987787534,-1.3626917299292263,5.401915379360271
-1,689805,1843.0885252783962,209.54106244957725,-1.5052729353102725,5.344919722302235
-1,690744,921.5536209204574,205.59767771816854,-1.5527998326036818,5.325921238372125
-1,693574,1843.1589715107302,209.54136677230247,-1.5052693021425727,5.344921174630961
-1,693806,3686.3267457923976,217.6569418754473,-1.4102104551162193,5.38292016216208
-1,693954,2764.747760640359,213.56062911122297,-1.4577396258160549,5.363920769456561
-1,694594,921.5888395370995,205.5978269968574,-1.5527980162518886,5.325921964443724
-1,694711,921.5899377112787,205.5978316516133,-1.5527979596150632,5.325921987083826
-1,695120,921.5932387435043,205.59784564347373,-1.552797789368859,5.325922055138338
-1,695350,46079.564354840535,521.6019164492327,0.7761625626091488,6.256904684779836
-1,695351,2764.784070495668,213.56078897608936,-1.4577377531851259,5.36392151802528
-1,695473,1843.1919791018784,209.54150936290614,-1.5052675998213834,5.34492185511977
-1,695474,2764.788567612083,213.56080877598149,-1.457737521252522,5.363921610738419
-1,695603,2764.79186821565,213.56082330787115,-1.4577373510284255,5.363921678784093
-1,695604,921.597639591406,205.59786429704945,-1.5527975624011714,5.325922145866793
-1,695736,4607.992894732252,221.8322247640773,-1.3626767890637153,5.401921351847631
-1,695857,3686.3938085075915,217.65724280241741,-1.4102069964487698,5.3829215447357734
-1,695858,921.5998396314595,205.59787362221084,-1.5527974489371268,5.325922191223106
-1,695859,5529.593587143344,226.08729642846538,-1.3151464988418011,5.420921192072836
-1,696092,921.6020403267348,205.59788295014974,-1.5527973354392897,5.325922236592927
-1,696093,3686.4037592676405,217.6572874539716,-1.410206483251984,5.382921749881943
-1,696094,921.6020397537856,205.59788294772125,-1.552797335468839,5.325922236581115
-1,696315,921.6042394396936,205.59789227138242,-1.5527972220230586,5.3259222819301275
-1,696319,921.6042396194892,205.59789227214443,-1.552797222013786,5.325922281933834
-1,696452,2764.813770211722,213.5609197379536,-1.4577362214630525,5.363922130318505
-1,696805,6451.254025477879,230.42427050972458,-1.2676131273059248,5.4399222640278015
-1,696806,921.608641019405,205.59791092806415,-1.552796995017629,5.325922372673669
-1,699069,921.6306317814953,205.59800413886362,-1.5527958608742707,5.325922826038092
-1,701357,7373.207735267351,234.8458595446626,-1.2200646306974638,5.458929382105381
-1,701599,921.6548127800685,205.5981066333234,-1.5527946137724733,5.325923324556717
-1,704215,921.6789854231696,205.5982090924184,-1.5527933671015979,5.325923822903084
-1,708460,921.7185167349639,205.5983766514673,-1.5527913283284742,5.32592463788577
-1,734386,921.9420078712678,205.5993239527861,-1.5527798020800043,5.325929245408221
-1,734824,921.9452902480589,205.59933786567407,-1.5527796327959287,5.32592931307813
-1,738066,4609.848868413512,221.84071289194725,-1.3625810697696208,5.401959614843412
-1,738186,10141.674729118278,248.639600187525,-1.077284746989619,5.516004459180584
-1,738315,921.9737083512966,205.59945832046634,-1.5527781671712764,5.3259298989494575
-1,738316,1843.9474170182066,209.5447728311054,-1.5052286391481726,5.344937429326505
-1,738317,921.973708918316,205.59945832286968,-1.552778167142033,5.325929898961147
-1,738455,1843.949601746935,209.54478226913884,-1.5052285264737884,5.344937474367157
-1,738605,921.9758935862137,205.5994675829459,-1.552778054470786,5.325929944000546
-1,738754,5531.854319242446,226.09783404859135,-1.3150299046880973,5.4209677996210175
-1,738756,23971.333894044823,330.66921277756023,-0.36403906565292865,5.801118518519257
-1,738913,921.9780797351622,205.5994768493001,-1.5527779417231558,5.325929989070477
-1,738918,2765.9331956495785,213.56584840093072,-1.457678488633226,5.363945208539516
-1,738919,1843.955065087413,209.54480587078532,-1.5052282447095053,5.344937587000098
-1,739068,921.9791717786046,205.59948147810732,-1.552777885402515,5.325930011584188
-1,739208,3687.920162032058,217.66409204024927,-1.4101282768616463,5.3829530122393585
-1,739330,6453.853108609559,230.4366176727917,-1.2674790831623202,5.439975847065055
-1,739578,921.9835440192313,205.59950001057467,-1.552777659910208,5.3259301017228715
-1,739581,17517.634802896635,289.4747909351162,-0.6968797344296286,5.668068215277215
-1,739720,921.9846330377968,205.5995046265609,-1.552777603745571,5.325930124174221
-1,739721,921.9846333872258,205.59950462804204,-1.5527776037275498,5.325930124181425
-1,739722,4609.9188541806925,221.84103297188173,-1.362577460349779,5.401961057679127
-1,739723,921.9846331634128,205.59950462709338,-1.5527776037390926,5.325930124176811
-1,739841,921.9857266659365,205.59950926208566,-1.5527775473432015,5.3259301467206015
-1,739842,3687.9420131428815,217.6641900947569,-1.4101271499206105,5.382953462724712
-1,739843,1843.9703596090064,209.54487194317608,-1.5052274559155556,5.344937902313952
-1,740001,33191.4134238811,399.89454791654157,0.11147387561423071,5.991200882142784
-1,740002,921.986819971764,205.59951389624425,-1.5527774909574548,5.325930169260337
-1,740003,1843.9736405904941,209.5448861170313,-1.5052272867034406,5.344937969955096
-1,740175,921.987912172663,205.5995185257196,-1.552777434628693,5.325930191777293
-1,740176,921.9879129620193,205.59951852906553,-1.552777434587983,5.325930191793567
-1,740487,3687.956019797551,217.66425294813536,-1.410126427546629,5.382953751487735
-1,742149,2766.0041046504875,213.5661606064998,-1.4576748315988721,5.363946670408739
-1,742279,922.0032048467407,205.59958334627538,-1.5527766459300267,5.325930507053059
-1,743485,922.0119417686896,205.599620379189,-1.5527761953352741,5.325930687174583
-1,743965,922.0152182006544,205.59963426689896,-1.5527760263577945,5.325930754721933
-1,744116,1844.0326204043051,209.54514091026115,-1.505224244900531,5.344939185890639
-1,744286,922.0174027488716,205.59964352647563,-1.55277591369272,5.325930799758863
-1,747170,2766.1187512429265,213.5666653854788,-1.4576689188582932,5.3639490339778595
-1,747171,1844.0795629347156,209.54534370255956,-1.5052218239039838,5.344940153663976
-1,747329,922.0414182109828,205.59974532009798,-1.5527746751282383,5.325931294864766
-1,747606,5532.2583388412795,226.09971729782848,-1.315009067932064,5.420976128941827
-1,748470,1844.1013909260375,209.5454379998125,-1.5052206981553045,5.344940603672695
-1,748471,922.051239485933,205.5997869492575,-1.5527741686094687,5.325931497341453
-1,748472,922.0512397018733,205.5997869501729,-1.5527741685983318,5.3259314973459055
-1,748695,3688.2128029578917,217.66540523856855,-1.4101131843077344,5.382959045362901
-1,748696,2766.1602719619527,213.56684819788907,-1.4576667774842234,5.363949889974425
-1,748819,1844.1090289910278,209.54547099637904,-1.5052203042325907,5.344940761140041
-1,748820,2766.162502793037,213.56685802006464,-1.4576666624321732,5.36394993596553
-1,749019,922.0566968102366,205.59981008106683,-1.5527738871554615,5.325931609850364
-1,749020,922.0566970785421,205.59981008220413,-1.552773887141624,5.325931609855895
-1,749268,2766.174407697235,213.5669104364385,-1.4576660484530866,5.3639501813985895
-1,752662,1844.1821162428716,209.54578673477238,-1.505216534857936,5.34494226791637
-1,752785,922.0926940170086,205.59996266149514,-1.5527720306489514,5.32593235197348
-1,752905,6454.644445515865,230.44037711672192,-1.2674382710479961,5.439992161370055
-1,753037,922.0948758830707,205.59997190971805,-1.5527719181222053,5.325932396955116
-1,753038,2766.2823926859373,213.5673858865921,-1.457660479275573,5.363952407631218
-1,753158,922.0959641751251,205.59997652263536,-1.552771861995037,5.325932419391487
-1,753159,922.095963935973,205.5999765216215,-1.552771862007371,5.325932419386556
-1,753277,4610.480963621052,221.84360379638622,-1.3625484703272488,5.401972646200755
-1,753551,922.099236741972,205.59999039398622,-1.5527716932168956,5.325932486859152
-1,753686,1844.199562727341,209.5458621040054,-1.505215635079456,5.344942627595372
-1,753687,3688.4003636467614,217.66624690348578,-1.4101035111227536,5.382962912138556
-1,753814,1844.2028319650065,209.54587622719382,-1.5052154664730126,5.344942694994402
-1,753817,922.1014154711639,205.59999962891405,-1.5527715808519291,5.325932531776117
-1,753952,922.1025074184846,205.60000425732545,-1.5527715245362455,5.325932554287846
-1,754085,922.1035976221536,205.60000887834624,-1.5527714683104883,5.325932576763627
-1,754323,922.1057770546415,205.600018116256,-1.5527713559092502,5.325932621695092
-1,754437,2766.318372066205,213.56754430145588,-1.4576586236884403,5.363953149386821
-1,754679,922.1090483069053,205.6000319820377,-1.5527711871989067,5.325932689135656
-1,754910,31351.61066387696,385.0107547008082,0.01658857457859613,5.953271268185443
-1,754911,1844.2213670101326,209.5459562990702,-1.5052145105535115,5.344943077115313
-1,755651,19364.42007806292,300.70862771329774,-0.6016343197624956,5.706141781678975
-1,755903,922.1199497201286,205.60007818961358,-1.5527706249734892,5.325932913880615
-1,756019,1844.240987557192,209.54604106037638,-1.5052134986507388,5.344943481615073
-1,756020,922.1210375523393,205.6000828005841,-1.5527705688700364,5.325932936307505
-1,756022,1844.240988057455,209.54604106253754,-1.5052134986249384,5.3449434816253865
-1,756135,3688.4830163901856,217.66661780267918,-1.4100992484210053,5.382964616118308
-1,756136,1844.2431660687678,209.54605047160877,-1.5052133862969956,5.344943526527552
-1,756243,2766.368615751333,213.56776552131964,-1.4576560324393717,5.363954185217194
-1,756244,39650.92352916697,456.85725326698866,0.4446142394657302,6.12437098601114
-1,756247,5532.732620364188,226.10192807771517,-1.3149846075137763,5.420985906791639
-1,756248,922.1232186829287,205.6000920456949,-1.5527704563812212,5.325932981273978
-1,756369,11065.453502926312,253.42025637134222,-1.0296421252104737,5.535049203016301
-1,756475,1844.25079475236,209.54608342774387,-1.5052129928581146,5.34494368380149
-1,756478,922.1253975314868,205.6001012811333,-1.5527703440100988,5.325933026193405
-1,756618,922.1264873364339,205.60010590046622,-1.552770287804905,5.325933048660966
-1,756732,6454.882141844198,230.44150636456865,-1.267426012186253,5.4399970617486
-1,756994,2766.388231760813,213.56785188946847,-1.4576550207706183,5.3639545896234075
-1,757658,1844.2693194824865,209.54616345513827,-1.5052120374705955,5.344944065709745
-1,757767,1844.2725920335522,209.54617759266105,-1.505211868693268,5.344944133177085
-1,757893,922.1373833573465,205.60015208520235,-1.5527697258575883,5.325933273294756
-1,761918,1844.3455690293554,209.5464928558088,-1.505208105004917,5.344945637680361
-1,762464,922.1776831815474,205.6003229033155,-1.5527676474494925,5.3259341041211945
-1,762887,922.180950123498,205.60033675084765,-1.5527674789614476,5.3259341714728965
-1,763267,922.184218257001,205.60035060343114,-1.5527673104119497,5.325934238849163
-1,763530,922.1863945239912,205.60035982793883,-1.552767198173968,5.325934283715368
-1,763646,922.1874818683032,205.6003644368476,-1.5527671420956781,5.3259343061322
-1,764103,8299.698285416975,239.37468219192712,-1.1722821527771567,5.478030032276283
-1,764253,922.1918362205846,205.60038289357166,-1.5527669175259384,5.325934395902095
-1,764404,922.1929243231807,205.60038750569507,-1.5527668614085413,5.32593441833456
-1,764549,4610.965768371779,221.84582108948584,-1.3625234671879363,5.401982640998806
-1,764712,922.1951020996019,205.6003967366023,-1.5527667490927126,5.325934463231883
-1,764835,1844.3912929492924,209.546690384967,-1.505205746856532,5.344946580330665
-1,766157,1844.4108840224083,209.54677501924164,-1.5052047364738375,5.344946984222787
-1,768474,922.2244825072656,205.6005212709225,-1.5527652338385307,5.325935068942205
-1,768719,1844.452230898661,209.5469536396291,-1.5052026040654698,5.344947836635387
-1,768839,922.2277486112482,205.60053511491608,-1.5527650653937028,5.325935136276631
-1,768840,922.2277479195459,205.6005351119841,-1.5527650654293763,5.325935136262371
-1,768987,922.2288349144163,205.60053971941582,-1.5527650093691086,5.325935158671999
-1,769273,2766.6919941181463,213.56918934191725,-1.457639354644148,5.363960852027834
-1,769413,922.2320970809357,205.6005535467208,-1.5527648411273498,5.3259352259252495
-1,769414,922.232096460973,205.60055354409303,-1.5527648411593236,5.325935225912469
-1,769535,1844.4663700450255,209.54701472141997,-1.505201874858411,5.344948128129875
-1,770469,922.2407993322216,205.60059043285102,-1.5527643923206889,5.3259354053319985
-1,772570,922.2581982375092,205.60066418140624,-1.55276349499604,5.325935764030103
-1,772997,922.2614601813582,205.60067800777585,-1.552763326765765,5.325935831278763
-1,773150,922.2625466853073,205.60068261312975,-1.5527632707308159,5.32593585367827
-1,773151,922.2625469809587,205.600682614383,-1.552763270715568,5.325935853684365
-1,773270,922.2636337818816,205.60068722099575,-1.5527632146653028,5.325935876089995
-1,773271,922.2636341381485,205.60068722250594,-1.5527632146469288,5.32593587609734
-1,773410,922.2647195292561,205.60069182314305,-1.5527631586693729,5.3259358984739045
-1,774018,1844.5370517785989,209.54732007016793,-1.505198229545058,5.344949585313724
-1,774162,2766.810466371798,213.56971097236814,-1.4576332446003453,5.363963294467286
-1,776607,922.2897188687044,205.6007977876384,-1.5527618693627683,5.325936413863552
-1,777449,4611.477780801957,221.848162843134,-1.3624970608499158,5.40199319671393
-1,777450,1844.591389224557,209.54755481104996,-1.505195427165896,5.344950705541606
-1,777589,1844.5946490351328,209.54756889362682,-1.5051952590456414,5.344950772746286
-1,777590,22135.05864055137,318.38509099096393,-0.4587424403840439,5.7632616280967905
-1,777591,922.297324495831,205.60083002555854,-1.552761477112993,5.3259365706621535
-1,777845,922.299497266051,205.6008392352658,-1.5527613650553522,5.325936615456268
-1,777846,922.2994973372548,205.60083923556766,-1.55276136505168,5.325936615457736
-1,777974,922.3005838352873,205.60084384090015,-1.552761309017036,5.325936637857121
-1,777975,2766.9007148800124,213.5701083352094,-1.4576285901574582,5.363965155042317
-1,779528,1844.6250640383291,209.5477002883081,-1.5051936904336158,5.344951399785964
-1,779658,5533.876329816503,226.10725936704975,-1.3149256222692494,5.421009485655063
-1,779789,3689.257932415088,217.67009522227136,-1.4100592831910914,5.3829805918882725
-1,779790,922.3147044845379,205.6009036940179,-1.5527605807639406,5.32593692897027
-1,780197,1844.6348418332752,209.54774252900012,-1.5051931861572678,5.344951601366262
-1,780302,922.3190484654193,205.60092210682913,-1.5527603567290915,5.325937018526347
-1,780303,2766.9549270478724,213.57034703093473,-1.4576257942393418,5.363966272687449
-1,782477,3689.3404646045674,217.67046558703365,-1.4100550267067473,5.3829822933826685
-1,784111,922.347280135017,205.60104177231364,-1.5527589007194982,5.325937600554134
-1,784113,4611.732103448173,221.84932602913116,-1.3624839445086585,5.401998439862815
-1,784585,922.3505340020206,205.60105556447357,-1.5527587329057755,5.325937667636282
-1,784746,922.3516212544862,205.6010601730086,-1.5527586768322226,5.32593769005122
-1,784747,922.3516211550899,205.60106017258732,-1.552758676837349,5.325937690049171
-1,784888,922.3527063041257,205.60106477220668,-1.5527586208722772,5.325937712420745
-1,784889,922.3527059883728,205.60106477086833,-1.5527586208885618,5.325937712414236
-1,785050,4611.766935114008,221.84948533789637,-1.362482148113322,5.401999157956987
-1,785209,922.3548770108375,205.601073973178,-1.5527585089210592,5.325937757172318
-1,785371,922.3559620707823,205.60107857242002,-1.5527584529605827,5.3259377795420555
-1,785517,15680.015492677698,278.7132890443675,-0.7916524270407791,5.630183615605778
-1,785518,2767.070109166848,213.57085417773462,-1.457619853879717,5.363968647297056
-1,786013,922.3603033844247,205.6010969739413,-1.5527582290632926,5.325937869043145
-1,786014,2767.077654108507,213.5708873981501,-1.4576194647597112,5.363968802844558
-1,786015,922.3603038249312,205.6010969758085,-1.5527582290405741,5.325937869052226
-1,786016,7378.858553939483,234.87322021499045,-1.2197731974838286,5.4590458801210575
-1,786318,922.3624727163469,205.60110616908676,-1.5527581171829776,5.325937913766375
-1,786613,1844.7292872729004,209.54815053970563,-1.5051883152634062,5.344953548465779
-1,787053,922.3678992239923,205.60112917042198,-1.5527578373182973,5.3259380256399655
-1,787340,1844.740137862176,209.54819741503803,-1.5051877556591637,5.344953772162944
-1,787341,922.3700696653668,205.60113837027146,-1.5527577253807636,5.325938070386068
-1,787607,922.3722401501124,205.60114757030522,-1.5527576134409933,5.325938115133066
-1,787771,922.3733236989212,205.60115216314367,-1.5527575575584514,5.325938137471649
-1,787772,922.3733242757933,205.60115216558881,-1.5527575575287,5.325938137483542
-1,787773,1844.7455648436896,209.54822085999564,-1.5051874757700443,5.344953884046303
-1,787935,922.3744102742313,205.60115676881077,-1.5527575015198218,5.325938159872628
-1,788551,3689.514991226784,217.67124878062918,-1.4100460257358565,5.382985891446303
-1,788690,55342.264980747714,631.3533755856267,1.2538736283813214,6.447865730485787
-1,789587,1844.7715991626928,209.54833333019715,-1.5051861330857903,5.344954420773224
-1,790827,2767.182841028585,213.5713505372193,-1.457614039888745,5.363970971391838
-1,791000,922.3961053427199,205.60124872772448,-1.552756382626455,5.325938607140992
-1,791177,922.3971894746944,205.60125332303718,-1.552756326713837,5.325938629491599
-1,791342,922.398272180178,205.6012579123034,-1.5527562708747884,5.3259386518127965
-1,791473,3689.596498261409,217.6716145469243,-1.4100418221224664,5.382987571805973
-1,791474,922.3993589786273,205.60126251891862,-1.5527562148246508,5.325938674218375
-1,791785,922.4015265883863,205.60127170677177,-1.5527561030331538,5.325938718906102
-1,792224,4612.021881793074,221.8506513849679,-1.3624689995884272,5.4020044139710155
-1,792225,4612.017343952905,221.8506306302403,-1.3624692336213027,5.40200432041831
-1,792360,922.4058636348703,205.60129009022296,-1.5527558793559366,5.325938808319218
-1,792515,922.4069479208816,205.60129468618942,-1.5527558234353747,5.325938830673
-1,792516,922.4069477748815,205.60129468557056,-1.5527558234429044,5.3259388306699895
-1,792769,2767.225135471499,213.57153676036086,-1.457611858610928,5.363971843339597
-1,792770,6456.855148426948,230.45087993892693,-1.2673242570809673,5.440037737509963
-1,792912,922.4102013541527,205.6013084765278,-1.5527556556440212,5.325938897746205
-1,793177,1844.8236567195886,209.54855822290983,-1.505183448288776,5.344955493998615
-1,793566,922.415622966352,205.60133145713525,-1.5527553760318165,5.32593900951887
-1,795792,922.4351344918895,205.60141416073128,-1.552754369751679,5.325939411771029
-1,796620,922.4416370430656,205.60144172313326,-1.5527540343915311,5.325939545828473
-1,796752,922.4427190135768,205.60144630928832,-1.5527539785903877,5.325939568134518
-1,796900,922.4438037464316,205.6014509071523,-1.5527539226467801,5.325939590497512
-1,796901,2767.329192786125,213.57199492715364,-1.4576064919978116,5.363973988598784
-1,797350,922.4470528977524,205.60146467935112,-1.5527537550762625,5.32593965748244
-1,797482,2767.342194887948,213.5720521757814,-1.4576058214322638,5.3639742566518125
-1,797770,922.4503044564204,205.60147846175497,-1.552753587381589,5.325939724516998
-1,798207,1844.907108895345,209.54891874333222,-1.505179144357403,5.344957214459568
-1,798208,922.4535547695891,205.60149223888044,-1.5527534197511503,5.3259397915258795
-1,798210,68260.79233047206,824.0208041444793,1.9201289374628847,6.714195777338907
-1,798211,1844.907109774084,209.54891874712843,-1.5051791443120832,5.3449572144776845
-1,798598,922.4568043565741,205.60150601292858,-1.5527532521581637,5.325939858519789
-1,798741,922.457887719132,205.6015106049856,-1.5527531962852275,5.325939880854532
-1,798890,60881.69404262565,707.7332968860593,1.5395620758215498,6.5620673234112346
-1,799021,5534.746246408712,226.11131448201473,-1.3148807575155257,5.421027419969129
-1,799667,922.4654712787357,205.60154274947982,-1.5527528051735542,5.325940037198188
-1,800013,922.4687199438544,205.60155651962404,-1.5527526376281116,5.3259401041730925
-1,800281,1844.9417739360972,209.54906849940784,-1.5051773565555264,5.344957929118575
-1,800532,1844.946106945513,209.54908721840357,-1.5051771330865156,5.344958018448463
