civ,bsgm_wpgp_2015_dst,guf_ghsl_dst_2014,dmsp_2011,ccilc_dst011_2015,ccilc_dst040_2015,ccilc_dst130_2015,ccilc_dst140_2015,ccilc_dst150_2015,ccilc_dst160_2015,ccilc_dst190_2015,ccilc_dst200_2015,ghsl_dst_2014,guf_dst_2012,cciwat_cls,cciwat_dst,cciwat_dst_negative,gpw4coast_dst,osmint_dst,osmriv_dst,osmroa_dst,slope,topo,tt50k_2000,wclim_prec,wclim_temp,urbanaccessibility_2015,viirs_2016,wdpa_cat1_dst_2017,Id,area_sqm,DIST_NEAR_MANGROVE
58,0.0,0.0,537.0,2.86299991607666,0.8539999723434448,2.874000072479248,1.7450000047683716,353.6809997558594,0.0,1.0809999704360962,309.6050109863281,0.0,0.8799999952316284,0.0,0.33399999141693115,0.33399999141693115,0.1860000044107437,17.05699920654297,4.531000137329102,0.9279999732971191,3.0,15.0,202.0500030517578,1711.0999755859375,26.36750030517578,99.0999984741211,0.6534286141395569,216.64500427246094,8575868,3784.2323269894823,87.94942552619582
59,0.0,0.0,537.0,2.9560000896453857,0.746999979019165,2.7209999561309814,1.5920000076293945,353.5220031738281,0.0,0.9990000128746033,309.4209899902344,0.0,0.8399999737739563,0.0,0.2070000022649765,0.2070000022649765,0.1860000044107437,17.007999420166016,4.3460001945495605,0.8799999952316284,1.0,10.0,198.25,1711.5,26.370832443237305,99.5,0.6534286141395569,216.8000030517578,8575869,3784.230926356072,71.52805149338948
60,0.1850000023841858,0.1850000023841858,537.0,3.187999963760376,0.7480000257492065,2.559999942779541,1.440000057220459,353.33099365234375,0.0,1.024999976158142,309.15301513671875,0.1850000023841858,0.9319999814033508,0.0,0.09300000220537186,0.09300000220537186,0.1860000044107437,17.027999877929688,4.074999809265137,0.9279999732971191,2.0,8.0,192.5500030517578,1712.0999755859375,26.37583351135254,100.0999984741211,0.7061548233032227,217.08399963378906,8576058,1892.116969360206,61.45925503495376
61,0.0,0.0,537.0,3.1689999103546143,0.49900001287460327,2.197000026702881,1.2050000429153442,352.9020080566406,-0.09200000017881393,0.8550000190734863,308.6080017089844,0.0,0.8370000123977661,0.0,0.2619999945163727,0.2619999945163727,0.1860000044107437,16.992000579833984,3.5299999713897705,0.9279999732971191,3.0,10.0,189.5238037109375,1713.761962890625,26.38650894165039,101.04762268066406,0.621974766254425,217.6009979248047,8576741,1892.119777709103,105.54392266208271
62,0.0,0.0,537.0,3.1689999103546143,0.49900001287460327,2.197000026702881,1.2050000429153442,352.9020080566406,-0.09200000017881393,0.8550000190734863,308.6080017089844,0.0,0.8370000123977661,0.0,0.2619999945163727,0.2619999945163727,0.1860000044107437,16.992000579833984,3.5299999713897705,0.9279999732971191,3.0,10.0,189.5238037109375,1713.761962890625,26.38650894165039,101.04762268066406,0.621974766254425,217.6009979248047,8576909,946.0604901107015,107.67232236151604
63,0.0,0.0,537.0,3.1689999103546143,0.49900001287460327,2.197000026702881,1.2050000429153442,352.9020080566406,-0.09200000017881393,0.8550000190734863,308.6080017089844,0.0,0.8370000123977661,0.0,0.2619999945163727,0.2619999945163727,0.1860000044107437,16.992000579833984,3.5299999713897705,0.9279999732971191,3.0,10.0,189.5238037109375,1713.761962890625,26.38650894165039,101.04762268066406,0.621974766254425,217.6009979248047,8576910,1892.1209799931912,40.37709865460209
64,0.09300000220537186,0.09300000220537186,537.0,3.1540000438690186,0.5569999814033508,1.9850000143051147,1.2200000286102295,352.7120056152344,0.0,0.9279999732971191,308.3399963378906,0.09300000220537186,0.5540000200271606,0.0,0.09300000220537186,0.09300000220537186,0.13099999725818634,17.025999069213867,3.2669999599456787,0.9990000128746033,3.0,10.0,200.16099548339844,1715.2291259765625,26.392621994018555,100.74922943115234,0.9687026143074036,217.88400268554688,8577067,946.0608927977098,-23.35864584139767
65,0.09300000220537186,0.09300000220537186,537.0,3.1540000438690186,0.5569999814033508,1.9850000143051147,1.2200000286102295,352.7120056152344,0.0,0.9279999732971191,308.3399963378906,0.09300000220537186,0.5540000200271606,0.0,0.09300000220537186,0.09300000220537186,0.13099999725818634,17.025999069213867,3.2669999599456787,0.9990000128746033,3.0,10.0,200.16099548339844,1715.2291259765625,26.392621994018555,100.74922943115234,0.9687026143074036,217.88400268554688,8577233,946.0612937682322,-62.25952108768097
66,0.0,0.0,537.0,2.9830000400543213,0.5569999814033508,1.7450000047683716,1.2059999704360962,352.4739990234375,0.0,0.9279999732971191,308.0639953613281,0.0,0.2770000100135803,0.0,0.09200000017881393,0.09200000017881393,0.1860000044107437,16.974000930786133,2.993000030517578,0.9319999814033508,2.0,11.0,207.8356170654297,1716.2877197265625,26.39703369140625,100.63013458251953,0.9687026143074036,218.1179962158203,8577396,946.0616954811956,2.4002774736650876
67,0.0,0.0,537.0,2.878000020980835,0.5569999814033508,1.5920000076293945,1.2059999704360962,352.31500244140625,0.0,0.9279999732971191,307.8800048828125,0.0,0.09200000017881393,0.0,0.0,0.0,0.2070000022649765,16.941999435424805,2.809999942779541,0.9279999732971191,0.0,12.0,212.04071044921875,1716.86767578125,26.399450302124023,100.56488800048828,1.538790225982666,218.2729949951172,8577397,1892.1229886687547,-31.198337487939725
68,0.09300000220537186,0.09300000220537186,537.0,3.006999969482422,0.6489999890327454,1.7209999561309814,1.2990000247955322,352.4419860839844,0.09300000220537186,1.0199999809265137,307.9800109863281,0.09300000220537186,0.1850000023841858,0.0,0.09300000220537186,0.09300000220537186,0.09300000220537186,17.048999786376953,2.9179999828338623,1.0199999809265137,1.0,11.0,210.43431091308594,1716.6461181640625,26.398527145385742,99.95174407958984,0.9687026143074036,218.2449951171875,8577554,1892.1241955987691,-1.6699711565052442
69,0.09200000017881393,0.09200000017881393,537.0,2.9560000896453857,0.6489999890327454,1.6480000019073486,1.2990000247955322,352.3630065917969,0.09300000220537186,1.0199999809265137,307.88800048828125,0.09300000220537186,0.09200000017881393,0.0,0.09300000220537186,0.09300000220537186,0.13099999725818634,17.033000946044922,2.8269999027252197,1.0199999809265137,3.0,10.0,212.18414306640625,1716.887451171875,26.399532318115234,99.88235473632812,1.538790225982666,218.322998046875,8577555,946.0620978764855,1.5195624069199092
70,0.09300000220537186,0.09300000220537186,699.0,2.7780001163482666,0.6489999890327454,1.3769999742507935,1.2079999446868896,352.0459899902344,0.13099999725818634,1.0199999809265137,307.5199890136719,0.09300000220537186,0.13099999725818634,0.0,0.09300000220537186,0.09300000220537186,0.1860000044107437,16.975000381469727,2.4660000801086426,0.9679999947547913,0.0,12.0,211.9499969482422,1717.0,26.405834197998047,97.57499694824219,1.538790225982666,218.63499450683594,8577556,946.0620974293255,-52.26494099194703
71,0.0,0.0,699.0,2.86299991607666,0.6489999890327454,1.5069999694824219,1.312000036239624,352.2049865722656,0.09300000220537186,1.0199999809265137,307.7040100097656,0.13099999725818634,0.0,0.0,0.2070000022649765,0.2070000022649765,0.1860000044107437,17.003000259399414,2.6459999084472656,1.0199999809265137,2.0,9.0,212.5500030517578,1717.0,26.402502059936523,98.875,1.538790225982666,218.47900390625,8577722,4730.311831726804,41.705144766330555
72,0.13099999725818634,0.13099999725818634,699.0,2.739000082015991,0.6489999890327454,1.315999984741211,1.1610000133514404,351.9670104980469,0.1850000023841858,1.0199999809265137,307.4280090332031,0.13099999725818634,0.2070000022649765,0.0,0.09300000220537186,0.09300000220537186,0.1860000044107437,16.961999893188477,2.375999927520752,0.9459999799728394,1.0,11.0,211.64999389648438,1717.0,26.407501220703125,96.92500305175781,1.36392080783844,218.71299743652344,8577723,1892.124593360859,-17.028738801992958
73,0.09300000220537186,0.09300000220537186,699.0,2.7780001163482666,0.6489999890327454,1.3769999742507935,1.2079999446868896,352.0459899902344,0.13099999725818634,1.0199999809265137,307.5199890136719,0.09300000220537186,0.13099999725818634,0.0,0.09300000220537186,0.09300000220537186,0.1860000044107437,16.975000381469727,2.4660000801086426,0.9679999947547913,0.0,12.0,211.9499969482422,1717.0,26.405834197998047,97.57499694824219,1.538790225982666,218.63499450683594,8577897,1892.1253965279752,-25.825963311240614
74,0.09300000220537186,0.09300000220537186,699.0,2.7780001163482666,0.6489999890327454,1.3769999742507935,1.2079999446868896,352.0459899902344,0.13099999725818634,1.0199999809265137,307.5199890136719,0.09300000220537186,0.13099999725818634,0.0,0.09300000220537186,0.09300000220537186,0.1860000044107437,16.975000381469727,2.4660000801086426,0.9679999947547913,0.0,12.0,211.9499969482422,1717.0,26.405834197998047,97.57499694824219,1.538790225982666,218.63499450683594,8577898,946.0628998565844,2.7869790325633708
75,0.09300000220537186,0.09300000220537186,699.0,2.756999969482422,0.7419999837875366,1.2869999408721924,1.1729999780654907,351.8559875488281,0.0,1.1169999837875366,307.25201416015625,0.09300000220537186,0.414000004529953,0.0,0.1860000044107437,0.1860000044107437,0.1860000044107437,17.027999877929688,2.2219998836517334,1.0199999809265137,3.0,8.0,211.0500030517578,1717.0,26.41083335876465,95.57499694824219,0.6109289526939392,218.91799926757812,8578238,946.0637020283343,26.255074693486193
76,0.0,0.0,946.0,2.638000011444092,0.7419999837875366,1.128000020980835,1.1130000352859497,351.4599914550781,-0.09300000220537186,1.24399995803833,306.7909851074219,0.0,0.8519999980926514,0.0,0.1860000044107437,0.1860000044107437,0.27799999713897705,16.974000930786133,1.784999966621399,0.9459999799728394,0.0,8.0,205.35000610351562,1717.300048828125,26.419166564941406,94.74500274658203,0.6626105904579163,219.30799865722656,8578239,946.0637015981612,34.06301921786423
77,0.09300000220537186,0.09300000220537186,699.0,2.746999979019165,0.8349999785423279,1.2369999885559082,1.2059999704360962,351.5870056152344,-0.09200000017881393,1.2910000085830688,306.8919982910156,0.09300000220537186,0.7900000214576721,0.0,0.09300000220537186,0.09300000220537186,0.1860000044107437,17.076000213623047,1.906000018119812,1.0570000410079956,3.0,8.0,208.4499969482422,1717.0999755859375,26.417499542236328,94.24500274658203,0.6626105904579163,219.27999877929688,8578571,4730.3218648049915,90.01045637567968
78,0.09300000220537186,0.09300000220537186,946.0,2.7300000190734863,0.8320000171661377,1.2200000286102295,1.2059999704360962,351.50799560546875,-0.09300000220537186,1.3270000219345093,306.79998779296875,0.09300000220537186,0.8769999742507935,0.0,0.09300000220537186,0.09300000220537186,0.1860000044107437,17.066999435424805,1.8209999799728394,1.0369999408721924,3.0,9.0,205.35000610351562,1717.300048828125,26.419166564941406,94.83499908447266,0.6626105904579163,219.35800170898438,8578572,946.0645045031927,69.0377528881083
79,0.09300000220537186,0.09300000220537186,946.0,2.7039999961853027,0.6470000147819519,1.2059999704360962,1.2100000381469727,351.3500061035156,-0.09300000220537186,1.4140000343322754,306.6159973144531,0.09300000220537186,0.9419999718666077,0.0,0.13099999725818634,0.13099999725818634,0.1860000044107437,17.048999786376953,1.6540000438690186,1.0199999809265137,2.0,10.0,199.14999389648438,1717.699951171875,26.42249870300293,96.01499938964844,0.6626105904579163,219.51400756835938,8578860,5676.389830489077,36.89051941075604
80,0.0,0.0,1284.0,2.5399999618530273,0.09300000220537186,1.5759999752044678,1.0199999809265137,350.65399169921875,0.0,1.4190000295639038,305.7120056152344,0.0,0.0,0.0,0.3930000066757202,0.3930000066757202,0.1850000023841858,17.173999786376953,1.0809999704360962,1.1130000352859497,1.0,14.0,177.9499969482422,1729.5,26.45374870300293,97.6675033569336,0.6028087139129639,220.3939971923828,8579904,1892.1354261256042,69.8070658574883
81,0.09300000220537186,0.09300000220537186,1543.0,1.246000051498413,1.0360000133514404,2.752000093460083,1.465000033378601,349.3290100097656,-0.09200000017881393,0.33399999141693115,304.0719909667969,0.09300000220537186,0.2070000022649765,1.0,0.0,0.0,0.33399999141693115,17.37700080871582,1.2970000505447388,0.414000004529953,3.0,8.0,227.72323608398438,1742.6632080078125,26.44036102294922,99.31331634521484,1.7460527420043945,221.8990020751953,8580560,946.0693164684012,-11.039262349665156
82,0.0,0.0,863.0,0.09200000017881393,0.09300000220537186,5.013999938964844,3.2360000610351562,347.1700134277344,0.0,0.746999979019165,301.5039978027344,0.0,0.2930000126361847,0.0,0.2070000022649765,0.2070000022649765,0.7419999837875366,17.808000564575195,0.2619999945163727,2.234999895095825,1.0,10.0,192.89999389648438,1732.6500244140625,26.392498016357422,121.37000274658203,0.6163706183433533,224.14300537109375,8581255,946.0709211753649,-14.161876097354702
83,0.0,0.0,1543.0,1.3769999742507935,1.0210000276565552,2.749000072479248,1.49399995803833,349.45599365234375,0.0,0.46299999952316284,304.1719970703125,0.0,0.2919999957084656,0.0,0.09200000017881393,0.09200000017881393,0.2070000022649765,17.46500015258789,1.3980000019073486,0.5389999747276306,1.0,10.0,226.6414031982422,1740.9912109375,26.441179275512695,99.11661529541016,1.7460527420043945,221.8699951171875,8581437,946.0713193425274,49.31304154906268
84,0.0,0.0,1370.0,1.3890000581741333,1.1239999532699585,2.880000114440918,1.621000051498413,349.42498779296875,-0.09200000017881393,0.49799999594688416,304.0880126953125,0.0,0.1850000023841858,0.0,0.09300000220537186,0.09300000220537186,0.1860000044107437,17.562000274658203,1.3229999542236328,0.5239999890327454,3.0,8.0,228.09524536132812,1743.238037109375,26.440078735351562,99.38095092773438,1.7460527420043945,221.9980010986328,8581598,3784.286630223023,37.55364377184606
85,0.0,0.0,781.0,0.09200000017881393,0.1860000044107437,5.050000190734863,3.2850000858306885,347.2179870605469,0.0,0.6679999828338623,301.5119934082031,0.0,0.2070000022649765,0.0,0.2619999945163727,0.2619999945163727,0.6489999890327454,17.89900016784668,0.2919999957084656,2.247999906539917,0.0,11.0,192.89999389648438,1732.6500244140625,26.392498016357422,119.8499984741211,0.6163706183433533,224.19200134277344,8581768,1892.143844567685,67.15634263055104
86,0.0,0.0,1370.0,1.2869999408721924,1.1469999551773071,3.0139999389648438,1.7230000495910645,349.2669982910156,-0.09300000220537186,0.33399999141693115,303.90399169921875,0.0,0.0,0.0,0.13099999725818634,0.13099999725818634,0.1860000044107437,17.573999404907227,1.1430000066757202,0.414000004529953,3.0,10.0,230.59701538085938,1747.1044921875,26.438182830810547,99.83582305908203,1.7460527420043945,222.1540069580078,8581948,4730.361062579483,152.29218917264473
87,0.0,0.0,781.0,0.8320000171661377,0.33399999141693115,4.427999973297119,2.752000093460083,347.8970031738281,-0.09200000017881393,1.1430000066757202,302.2560119628906,0.0,0.2619999945163727,0.0,0.0,0.0,0.2070000022649765,17.85700035095215,0.1860000044107437,1.5490000247955322,1.0,6.0,191.3000030517578,1743.050048828125,26.405832290649414,117.20999908447266,0.9004079699516296,223.61300659179688,8582312,946.073325778314,87.60330982125457
88,0.0,0.0,781.0,0.8320000171661377,0.33399999141693115,4.427999973297119,2.752000093460083,347.8970031738281,-0.09200000017881393,1.1430000066757202,302.2560119628906,0.0,0.2619999945163727,0.0,0.0,0.0,0.2070000022649765,17.85700035095215,0.1860000044107437,1.5490000247955322,1.0,6.0,191.3000030517578,1743.050048828125,26.405832290649414,117.20999908447266,0.9004079699516296,223.61300659179688,8582313,946.0733248586905,45.45927470495192
89,0.0,0.0,781.0,0.8320000171661377,0.33399999141693115,4.427999973297119,2.752000093460083,347.8970031738281,-0.09200000017881393,1.1430000066757202,302.2560119628906,0.0,0.2619999945163727,0.0,0.0,0.0,0.2070000022649765,17.85700035095215,0.1860000044107437,1.5490000247955322,1.0,6.0,191.3000030517578,1743.050048828125,26.405832290649414,117.20999908447266,0.9004079699516296,223.61300659179688,8582508,946.0737244730354,47.149715087022244
90,0.0,0.0,781.0,0.7390000224113464,0.2930000126361847,4.510000228881836,2.821000099182129,347.8179931640625,-0.13099999725818634,1.1169999837875366,302.16400146484375,0.0,0.2070000022649765,1.0,0.0,0.0,0.2619999945163727,17.871999740600586,0.13099999725818634,1.6380000114440918,1.0,1.0,191.5,1741.75,26.404165267944336,117.3499984741211,0.9004079699516296,223.6909942626953,8582509,946.0737249783306,12.292554091344359
91,0.0,0.0,781.0,0.7390000224113464,0.2930000126361847,4.510000228881836,2.821000099182129,347.8179931640625,-0.13099999725818634,1.1169999837875366,302.16400146484375,0.0,0.2070000022649765,1.0,0.0,0.0,0.2619999945163727,17.871999740600586,0.13099999725818634,1.6380000114440918,1.0,1.0,191.5,1741.75,26.404165267944336,117.3499984741211,0.9004079699516296,223.6909942626953,8582510,1892.147050532838,54.908901828281536
92,0.09200000017881393,0.09200000017881393,781.0,0.5540000200271606,0.27799999713897705,4.672999858856201,2.9630000591278076,347.6600036621094,-0.1860000044107437,0.9520000219345093,301.9800109863281,0.09200000017881393,0.1860000044107437,1.0,0.0,0.0,0.3930000066757202,17.902999877929688,0.09300000220537186,1.815999984741211,1.0,4.0,191.89999389648438,1739.1500244140625,26.40083122253418,117.62999725341797,0.9126597046852112,223.84800720214844,8582511,946.0737248330813,104.59198996069378
93,0.09200000017881393,0.09200000017881393,781.0,0.13099999725818634,0.09200000017881393,5.127999782562256,3.388000011444092,347.31500244140625,0.0,0.5239999890327454,301.52899169921875,0.09300000220537186,0.09200000017881393,0.0,0.38100001215934753,0.38100001215934753,0.46399998664855957,18.08099937438965,0.3930000066757202,2.2860000133514404,1.0,11.0,192.89999389648438,1732.6500244140625,26.392498016357422,116.80999755859375,0.6163706183433533,224.2899932861328,8582851,1892.148651908306,3.6247163864464533
94,0.09200000017881393,0.09200000017881393,781.0,0.13099999725818634,0.09200000017881393,5.127999782562256,3.388000011444092,347.31500244140625,0.0,0.5239999890327454,301.52899169921875,0.09300000220537186,0.09200000017881393,0.0,0.38100001215934753,0.38100001215934753,0.46399998664855957,18.08099937438965,0.3930000066757202,2.2860000133514404,1.0,11.0,192.89999389648438,1732.6500244140625,26.392498016357422,116.80999755859375,0.6163706183433533,224.2899932861328,8582852,4730.370179095631,59.19798495319517
95,0.0,0.0,781.0,0.6729999780654907,0.46399998664855957,4.679999828338623,3.0139999389648438,347.83599853515625,-0.09200000017881393,0.9649999737739563,302.0889892578125,0.09200000017881393,0.0,0.0,0.1860000044107437,0.1860000044107437,0.2070000022649765,18.06999969482422,0.27799999713897705,1.784999966621399,1.0,9.0,191.6999969482422,1740.449951171875,26.402498245239258,116.37000274658203,0.6846082210540771,223.8679962158203,8583183,946.0753270062403,-10.058546966279792
96,-0.09200000017881393,-0.09200000017881393,781.0,0.38100001215934753,0.3700000047683716,4.880000114440918,3.1649999618530273,347.552001953125,-0.2770000100135803,0.7459999918937683,301.80499267578125,-0.09200000017881393,0.09200000017881393,0.0,0.13099999725818634,0.13099999725818634,0.46299999952316284,18.027999877929688,0.2619999945163727,2.0190000534057617,1.0,3.0,192.3000030517578,1736.550048828125,26.397499084472656,116.87000274658203,0.9126597046852112,224.0540008544922,8583899,85146.7354370223,12.625952558469914
97,0.0,0.0,781.0,0.5929999947547913,0.4620000123977661,4.933000087738037,3.2750000953674316,347.7760009765625,-0.09300000220537186,0.7450000047683716,301.9219970703125,0.0,0.1860000044107437,0.0,0.3709999918937683,0.3709999918937683,0.1860000044107437,18.28499984741211,0.4729999899864197,2.0280001163482666,1.0,7.0,192.10000610351562,1737.8499755859375,26.399166107177734,114.25,0.8856049180030823,224.1230010986328,8584244,946.0777312426642,114.20914896025288
98,0.0,0.0,699.0,0.1860000044107437,0.27799999713897705,5.116000175476074,122.26599884033203,582.3359985351562,0.0,0.09200000017881393,557.8839721679688,0.0,0.09300000220537186,0.0,0.1850000023841858,0.1850000023841858,0.33399999141693115,53.590999603271484,2.2249999046325684,3.1419999599456787,4.0,16.0,496.0224914550781,1596.37744140625,26.047290802001953,77.47750091552734,2.5279529094696045,137.0260009765625,8592553,1892.1986480931196,61.52629368381831
99,0.0,0.0,699.0,0.27799999713897705,0.1860000044107437,5.208000183105469,122.23899841308594,582.3660278320312,0.0,0.09200000017881393,557.8900146484375,0.0,0.0,0.0,0.2070000022649765,0.2070000022649765,0.2919999957084656,53.590999603271484,2.234999895095825,3.2090001106262207,5.0,21.0,494.11749267578125,1596.08251953125,26.045207977294922,77.68250274658203,2.5279529094696045,137.10800170898438,8593153,946.100922404162,94.31096386519873
100,0.0,0.0,699.0,0.3709999918937683,0.09300000220537186,5.308000087738037,122.12300109863281,582.4829711914062,0.0,0.1850000023841858,557.9869995117188,0.0,0.09200000017881393,0.0,0.09200000017881393,0.09200000017881393,0.1850000023841858,53.499000549316406,2.3399999141693115,3.2149999141693115,7.0,16.0,497.13751220703125,1595.862548828125,26.050207138061523,78.6624984741211,1.2902971506118774,137.23300170898438,8593586,946.102119157805,59.161524849222374
101,0.0,0.0,699.0,0.27799999713897705,0.2070000022649765,5.202000141143799,122.3270034790039,582.2780151367188,0.09200000017881393,0.0,557.7969970703125,0.0,0.09200000017881393,0.0,0.2919999957084656,0.2919999957084656,0.38100001215934753,53.68299865722656,2.1429998874664307,3.2730000019073486,4.0,28.0,490.3475036621094,1595.7225341796875,26.044124603271484,77.74749755859375,2.5279529094696045,137.06300354003906,8593587,16083.714819720253,153.15056266102508
102,0.0,0.0,699.0,0.3709999918937683,0.09300000220537186,5.301000118255615,122.21099853515625,582.39501953125,0.0,0.09200000017881393,557.89501953125,0.0,0.0,0.0,0.1850000023841858,0.1850000023841858,0.2770000100135803,53.590999603271484,2.247999906539917,3.2760000228881836,5.0,25.0,492.2124938964844,1595.7874755859375,26.04312515258789,77.88749694824219,2.5279529094696045,137.18899536132812,8593732,3784.4084745899363,107.51939071997856
103,-0.13099999725818634,-0.13099999725818634,699.0,0.46399998664855957,0.09200000017881393,5.388000011444092,122.27300262451172,582.3369750976562,0.13099999725818634,0.0,557.8079833984375,-0.13099999725818634,-0.09200000017881393,0.0,0.2770000100135803,0.2770000100135803,0.3700000047683716,53.683998107910156,2.174999952316284,3.4070000648498535,2.0,35.0,486.37750244140625,1595.052490234375,26.03962516784668,78.17749786376953,2.5279529094696045,137.2259979248047,8593880,946.102918006966,63.595634003204395
104,-0.13099999725818634,-0.13099999725818634,699.0,0.46399998664855957,0.09200000017881393,5.388000011444092,122.27300262451172,582.3369750976562,0.13099999725818634,0.0,557.8079833984375,-0.13099999725818634,-0.09200000017881393,0.0,0.2770000100135803,0.2770000100135803,0.3700000047683716,53.683998107910156,2.174999952316284,3.4070000648498535,2.0,35.0,486.37750244140625,1595.052490234375,26.03962516784668,78.17749786376953,2.5279529094696045,137.2259979248047,8594170,946.1037156699726,0.564037918113172
105,-0.09300000220537186,-0.09300000220537186,699.0,0.3709999918937683,0.2070000022649765,5.290999889373779,122.38800048828125,582.219970703125,0.1850000023841858,-0.09200000017881393,557.7100219726562,-0.09300000220537186,0.0,0.0,0.3700000047683716,0.3700000047683716,0.4620000123977661,53.7760009765625,2.065999984741211,3.4040000438690186,2.0,33.0,485.5874938964844,1594.6624755859375,26.046457290649414,78.88749694824219,2.5279529094696045,137.10000610351562,8594171,17975.947302148877,155.95452128629933
106,-0.09200000017881393,-0.09200000017881393,699.0,0.46399998664855957,0.0,5.39300012588501,122.18399810791016,582.4249877929688,0.09300000220537186,0.09200000017881393,557.9000244140625,-0.09200000017881393,0.0,0.0,0.1850000023841858,0.1850000023841858,0.2770000100135803,53.590999603271484,2.2660000324249268,3.3450000286102295,5.0,30.0,490.3074951171875,1595.4925537109375,26.041040420532227,78.09249877929688,2.5279529094696045,137.27000427246094,8594728,21760.38759706434,103.88259677699024
107,-0.1850000023841858,-0.1850000023841858,699.0,0.6489999890327454,0.09200000017881393,5.572999954223633,122.21900177001953,582.39599609375,0.2930000126361847,0.0,557.8179931640625,-0.09200000017881393,-0.09200000017881393,0.0,0.33399999141693115,0.33399999141693115,0.38100001215934753,53.685001373291016,2.2219998836517334,3.5460000038146973,0.0,37.0,483.30999755859375,1594.5450439453125,26.036312103271484,79.29000091552734,4.363860607147217,137.38900756835938,8594867,946.1057104823177,93.7807706850404
108,-0.2619999945163727,-0.2619999945163727,699.0,0.5569999814033508,0.1850000023841858,5.47599983215332,122.33399963378906,582.2789916992188,0.2619999945163727,-0.09200000017881393,557.7210083007812,-0.1850000023841858,-0.09200000017881393,0.0,0.38100001215934753,0.38100001215934753,0.4620000123977661,53.777000427246094,2.1080000400543213,3.5380001068115234,0.0,34.0,481.2774963378906,1593.8525390625,26.042957305908203,79.37750244140625,2.5279529094696045,137.26300048828125,8594868,13245.464032679898,63.592186079083994
109,0.13099999725818634,0.13099999725818634,699.0,0.7419999837875366,0.46399998664855957,6.36299991607666,123.24500274658203,581.4089965820312,-0.09200000017881393,0.1850000023841858,556.5689697265625,0.13099999725818634,0.2070000022649765,0.0,0.3709999918937683,0.3709999918937683,0.46299999952316284,54.9900016784668,1.128999948501587,4.974999904632568,6.0,17.0,429.9150085449219,1582.8824462890625,26.113853454589844,107.78500366210938,0.6378381252288818,137.4290008544922,8598355,946.1148811045374,-9.359752166303524
110,0.0,0.0,699.0,0.7419999837875366,0.46399998664855957,6.341000080108643,123.06800079345703,581.583984375,0.09200000017881393,0.0,556.7540283203125,0.0,0.2619999945163727,0.0,0.3709999918937683,0.3709999918937683,0.46399998664855957,54.80500030517578,1.284999966621399,4.843999862670898,5.0,9.0,426.57501220703125,1583.512451171875,26.11343765258789,103.5250015258789,2.085869073867798,137.51600646972656,8598681,1892.2309543537708,53.36130743625056
111,0.09200000017881393,0.09200000017881393,699.0,0.7419999837875366,0.46399998664855957,6.35099983215332,123.15699768066406,581.4959716796875,0.0,0.09200000017881393,556.6619873046875,0.09200000017881393,0.2619999945163727,0.0,0.3709999918937683,0.3709999918937683,0.46399998664855957,54.89799880981445,1.2059999704360962,4.909999847412109,6.0,12.0,428.2449951171875,1583.197509765625,26.113645553588867,105.65499877929688,2.085869073867798,137.47300720214844,8598682,946.1156759640996,-8.23974091567978
112,0.0,0.0,699.0,0.8349999785423279,0.5569999814033508,6.425000190734863,122.9530029296875,581.7009887695312,0.1850000023841858,-0.09200000017881393,556.8519897460938,0.0,0.2770000100135803,0.0,0.27799999713897705,0.27799999713897705,0.3709999918937683,54.71500015258789,1.3240000009536743,4.8470001220703125,6.0,15.0,421.0350036621094,1583.6424560546875,26.11635398864746,102.56500244140625,2.085869073867798,137.64199829101562,8598850,1892.232153660077,125.51674744830167
113,0.09200000017881393,0.09200000017881393,699.0,0.8349999785423279,0.5569999814033508,6.434000015258789,123.04199981689453,581.614013671875,0.09200000017881393,0.0,556.7589721679688,0.09200000017881393,0.2919999957084656,0.0,0.27799999713897705,0.27799999713897705,0.3709999918937683,54.80799865722656,1.2410000562667847,4.910999774932861,5.0,17.0,422.5249938964844,1583.3375244140625,26.116979598999023,104.67500305175781,2.085869073867798,137.59800720214844,8598851,946.116077070316,84.16188496859232
114,0.0,0.0,699.0,0.8349999785423279,0.5569999814033508,6.442999839782715,123.13099670410156,581.5260009765625,0.0,0.09200000017881393,556.6669921875,0.0,0.2070000022649765,0.0,0.27799999713897705,0.27799999713897705,0.3709999918937683,54.900001525878906,1.159000039100647,4.974999904632568,6.0,23.0,424.0150146484375,1583.032470703125,26.117605209350586,106.78500366210938,2.085869073867798,137.55499267578125,8599006,946.1164735394397,-8.799758135122433
115,0.0,0.0,699.0,0.8349999785423279,0.5569999814033508,6.425000190734863,122.9530029296875,581.7009887695312,0.1850000023841858,-0.09200000017881393,556.8519897460938,0.0,0.2770000100135803,0.0,0.27799999713897705,0.27799999713897705,0.3709999918937683,54.71500015258789,1.3240000009536743,4.8470001220703125,6.0,15.0,421.0350036621094,1583.6424560546875,26.11635398864746,102.56500244140625,2.085869073867798,137.64199829101562,8599123,946.1168733639829,91.45390375898977
