gab,bsgm_wpgp_2015_dst,guf_ghsl_dst_2014,dmsp_2011,ccilc_dst011_2015,ccilc_dst040_2015,ccilc_dst130_2015,ccilc_dst140_2015,ccilc_dst150_2015,ccilc_dst160_2015,ccilc_dst190_2015,ccilc_dst200_2015,ghsl_dst_2014,guf_dst_2012,cciwat_cls,cciwat_dst,cciwat_dst_negative,gpw4coast_dst,osmint_dst,osmriv_dst,osmroa_dst,slope,topo,tt50k_2000,wclim_prec,wclim_temp,urbanaccessibility_2015,viirs_2016,wdpa_cat1_dst_2017,Id,area_sqm,DIST_NEAR_MANGROVE
429,-0.09300000220537186,-0.09300000220537186,2445.0,2.1989998817443848,0.0,1.0859999656677246,2.880000114440918,303.18499755859375,0.7059999704360962,0.09300000220537186,559.8870239257812,-0.09300000220537186,0.0,0.0,1.378999948501587,1.378999948501587,3.697000026702881,2.0739998817443848,1.7050000429153442,0.9549999833106995,4.0,13.0,10.852499961853027,2720.017578125,26.36705780029297,0.0,5.397140979766846,318.14599609375,9133129,949.7448630070367,62.13772882806571
430,0.09300000220537186,0.09300000220537186,1987.0,1.9500000476837158,0.09300000220537186,0.38199999928474426,3.7839999198913574,304.11199951171875,0.3709999918937683,0.0,560.1589965820312,0.09300000220537186,0.09300000220537186,0.0,0.9319999814033508,0.9319999814033508,4.590000152587891,2.4189999103546143,2.4509999752044678,0.8550000190734863,5.0,37.0,10.899999618530273,2720.8076171875,26.38291358947754,0.0,4.674837589263916,318.39599609375,9133131,5698.468996958278,71.17448988008306
431,0.2070000022649765,0.2070000022649765,1631.0,1.2619999647140503,0.0,0.593999981880188,4.513999938964844,304.85400390625,0.09300000220537186,0.38199999928474426,560.3779907226562,0.41499999165534973,0.2070000022649765,0.0,1.1319999694824219,1.1319999694824219,5.288000106811523,2.885999917984009,2.2339999675750732,1.2480000257492065,1.0,9.0,10.899999618530273,2725.175048828125,26.389684677124023,0.0,3.268303632736206,318.5979919433594,9133132,2849.2344799870643,2.228338027583959
432,0.0,0.0,1456.0,0.5249999761581421,0.0,0.3709999918937683,5.339000225067139,305.68798828125,0.656000018119812,0.09300000220537186,560.625,0.5,0.0,0.0,1.1169999837875366,1.1169999837875366,6.072000026702881,3.431999921798706,1.7029999494552612,1.3949999809265137,1.0,8.0,10.899999618530273,2735.5048828125,26.376224517822266,0.0,2.78796124458313,318.82598876953125,9133133,1899.4896888281232,-6.023357766932257
433,0.0,0.0,1456.0,0.46399998664855957,0.0,0.38199999928474426,5.431000232696533,305.781005859375,0.6489999890327454,0.13099999725818634,560.6530151367188,0.5,0.0,0.0,1.128999948501587,1.128999948501587,6.159999847412109,3.4639999866485596,1.659000039100647,1.4040000438690186,2.0,12.0,10.899999618530273,2736.875,26.373849868774414,0.0,2.78796124458313,318.85198974609375,9133134,1899.489725421828,-37.650574040484216
434,2.880000114440918,2.880000114440918,537.0,0.09300000220537186,0.0,4.4679999351501465,14.638999938964844,317.4649963378906,0.27799999713897705,4.5229997634887695,564.2349853515625,3.0290000438690186,2.880000114440918,0.0,0.7059999704360962,0.7059999704360962,0.7870000004768372,8.074999809265137,0.621999979019165,1.2480000257492065,1.0,20.0,129.35000610351562,2691.257568359375,26.25385856628418,16.940000534057617,0.2363753318786621,322.2669982910156,9133139,4748.724029043515,26.824831372654124
435,0.0,0.0,3013.0,2.9700000286102295,0.1860000044107437,1.6009999513626099,1.6200000047683716,301.8840026855469,0.7419999837875366,-0.09300000220537186,559.5960083007812,0.13099999725818634,0.0,0.0,1.3949999809265137,1.3949999809265137,2.4489998817443848,1.7259999513626099,1.0199999809265137,1.1729999780654907,2.0,9.0,10.232500076293945,2754.927490234375,26.344728469848633,0.0,6.097405910491943,317.8900146484375,9133153,1899.4897624739083,94.25498413344314
436,-0.09300000220537186,-0.09300000220537186,2445.0,2.496000051498413,0.0,1.6929999589920044,2.2300000190734863,302.5329895019531,0.7419999837875366,0.09300000220537186,559.7860107421875,0.0,-0.09300000220537186,0.0,1.4839999675750732,1.4839999675750732,3.0510001182556152,1.9500000476837158,1.2100000381469727,1.312000036239624,2.0,10.0,10.0625,2734.1875,26.366973876953125,0.0,5.706141471862793,318.06201171875,9133154,949.7448976798648,63.658531032087545
437,-0.09300000220537186,-0.09300000220537186,2445.0,2.375999927520752,0.09300000220537186,1.5099999904632568,2.4079999923706055,302.7179870605469,0.7419999837875366,0.0,559.8400268554688,-0.09300000220537186,0.0,0.0,1.496000051498413,1.496000051498413,3.2269999980926514,1.9500000476837158,1.3179999589920044,1.180999994277954,1.0,14.0,10.232500076293945,2730.177490234375,26.367223739624023,0.0,5.1481614112854,318.11199951171875,9133155,949.7448982339015,37.32912729973226
438,0.0,0.0,2445.0,2.2909998893737793,0.0,1.2619999647140503,2.7009999752044678,302.9989929199219,0.656000018119812,0.09300000220537186,559.8319702148438,0.0,0.0,0.0,1.440000057220459,1.440000057220459,3.5199999809265137,2.0490000247955322,1.5740000009536743,1.0579999685287476,3.0,12.0,10.662500381469727,2723.887451171875,26.366973876953125,0.0,5.1481614112854,318.09600830078125,9133156,5698.468859587413,43.181800702330065
439,-0.1860000044107437,-0.1860000044107437,2445.0,2.0739998817443848,0.13099999725818634,0.9679999947547913,2.947999954223633,303.2749938964844,0.8299999833106995,0.0,560.0029907226562,0.0,-0.09300000220537186,0.0,1.378999948501587,1.378999948501587,3.759000062942505,2.003000020980835,1.7109999656677246,0.8299999833106995,1.0,22.0,10.699999809265137,2719.2275390625,26.368745803833008,0.0,5.397140979766846,318.260009765625,9133157,949.744898747749,93.81517052912744
440,-0.2070000022649765,-0.2070000022649765,1987.0,2.0850000381469727,0.27799999713897705,0.8299999833106995,3.1500000953674316,303.4630126953125,0.8550000190734863,-0.1860000044107437,559.968017578125,0.0,0.0,0.0,1.187999963760376,1.187999963760376,3.9630000591278076,2.1419999599456787,1.9119999408721924,0.8550000190734863,4.0,16.0,10.899999618530273,2719.512451171875,26.371246337890625,0.0,5.397140979766846,318.22100830078125,9133158,5698.4691056762995,106.22159255870098
441,0.0,0.0,1987.0,1.8300000429153442,0.09300000220537186,0.27799999713897705,3.8580000400543213,304.2019958496094,0.2930000126361847,0.0,560.2750244140625,0.09300000220537186,0.0,0.0,1.0199999809265137,1.0199999809265137,4.6529998779296875,2.3940000534057617,2.489000082015991,0.7929999828338623,7.0,12.0,10.699999809265137,2720.955078125,26.38493537902832,0.0,4.674837589263916,318.510009765625,9133162,2849.2346953708566,81.11795509738616
442,0.09300000220537186,0.09300000220537186,1631.0,1.3279999494552612,0.0,0.46399998664855957,4.4079999923706055,304.75799560546875,0.09300000220537186,0.27799999713897705,560.4390258789062,0.2930000126361847,0.09300000220537186,0.0,1.1619999408721924,1.1619999408721924,5.168000221252441,2.755000114440918,2.246000051498413,1.1169999837875366,1.0,8.0,10.699999809265137,2724.014892578125,26.389184951782227,0.0,3.268303632736206,318.6619873046875,9133163,3798.9795250643174,34.9767613863649
443,-0.09300000220537186,-0.09300000220537186,1456.0,0.5410000085830688,0.09300000220537186,0.27799999713897705,5.235000133514404,305.5929870605469,0.5569999814033508,0.0,560.6859741210938,0.38199999928474426,-0.09300000220537186,0.0,1.2059999704360962,1.2059999704360962,5.954999923706055,3.315000057220459,1.6720000505447388,1.2990000247955322,1.0,9.0,10.699999809265137,2733.0048828125,26.379974365234375,0.0,2.78796124458313,318.8900146484375,9133164,949.7448987127941,65.10086105515
444,0.0,0.0,1456.0,0.39399999380111694,0.0,0.2930000126361847,5.419000148773193,305.77801513671875,0.7419999837875366,0.09300000220537186,560.7410278320312,0.41499999165534973,0.0,0.0,1.2200000286102295,1.2200000286102295,6.13100004196167,3.377000093460083,1.5770000219345093,1.312000036239624,2.0,8.0,10.699999809265137,2735.625,26.37572479248047,0.0,2.78796124458313,318.9410095214844,9133165,949.7448986673841,-21.782941854275453
445,2.7909998893737793,2.7909998893737793,537.0,0.0,0.09300000220537186,4.375999927520752,14.588000297546387,317.4620056152344,0.3709999918937683,4.439000129699707,564.322998046875,2.947000026702881,2.7909998893737793,0.0,0.7239999771118164,0.7239999771118164,0.8550000190734863,8.006999969482422,0.5410000085830688,1.187999963760376,1.0,16.0,126.05000305175781,2690.472412109375,26.256567001342773,17.520000457763672,0.2363753318786621,322.3559875488281,9133168,3798.9797056506904,25.823116854408
446,0.0,0.0,3013.0,2.9700000286102295,0.1860000044107437,1.6009999513626099,1.6200000047683716,301.8840026855469,0.7419999837875366,-0.09300000220537186,559.5960083007812,0.13099999725818634,0.0,0.0,1.3949999809265137,1.3949999809265137,2.4489998817443848,1.7259999513626099,1.0199999809265137,1.1729999780654907,2.0,9.0,10.232500076293945,2754.927490234375,26.344728469848633,0.0,6.097405910491943,317.8900146484375,9133180,949.7449340064359,62.565291057811564
447,0.0,0.0,3013.0,2.624000072479248,0.0,1.7430000305175781,2.052999973297119,302.34698486328125,0.7419999837875366,0.09300000220537186,559.7319946289062,0.09300000220537186,0.0,0.0,1.4869999885559082,1.4869999885559082,2.877000093460083,1.968000054359436,1.121000051498413,1.3910000324249268,0.0,7.0,9.892499923706055,2738.197509765625,26.366724014282227,0.0,5.706141471862793,318.01300048828125,9133181,3798.9794322118773,7.14776189240711
448,-0.09300000220537186,-0.09300000220537186,2445.0,2.319000005722046,0.09300000220537186,1.4190000295639038,2.497999906539917,302.8110046386719,0.7419999837875366,0.0,559.8670043945312,-0.09300000220537186,0.0,0.0,1.5099999904632568,1.5099999904632568,3.315000057220459,1.9479999542236328,1.378999948501587,1.1169999837875366,1.0,16.0,10.317500114440918,2728.172607421875,26.36734962463379,0.0,5.1481614112854,318.135986328125,9133182,2849.234682053425,43.740259155686395
449,-0.09300000220537186,-0.09300000220537186,1456.0,0.5410000085830688,0.09300000220537186,0.27799999713897705,5.235000133514404,305.5929870605469,0.5569999814033508,0.0,560.6859741210938,0.38199999928474426,-0.09300000220537186,0.0,1.2059999704360962,1.2059999704360962,5.954999923706055,3.315000057220459,1.6720000505447388,1.2990000247955322,1.0,9.0,10.699999809265137,2733.0048828125,26.379974365234375,0.0,2.78796124458313,318.8900146484375,9133185,949.7449342104788,55.39438460778079
450,-0.09300000220537186,-0.09300000220537186,1456.0,0.46399998664855957,0.09300000220537186,0.27799999713897705,5.327000141143799,305.6860046386719,0.6489999890327454,0.0,560.7139892578125,0.41499999165534973,-0.09300000220537186,0.0,1.2100000381469727,1.2100000381469727,6.043000221252441,3.3450000286102295,1.6230000257492065,1.3020000457763672,0.0,9.0,10.699999809265137,2734.31494140625,26.377849578857422,0.0,2.78796124458313,318.9150085449219,9133186,2849.2348029320383,3.9037080599859846
451,-0.09300000220537186,-0.09300000220537186,2445.0,2.265000104904175,0.09300000220537186,1.3279999494552612,2.5869998931884766,302.90399169921875,0.7419999837875366,0.0,559.8939819335938,-0.09300000220537186,0.0,0.0,1.5299999713897705,1.5299999713897705,3.4030001163482666,1.9500000476837158,1.4429999589920044,1.0499999523162842,0.0,15.0,10.40250015258789,2726.16748046875,26.367473602294922,0.0,5.1481614112854,318.1610107421875,9133203,949.74497048843,94.93208540300711
452,-0.09300000220537186,-0.09300000220537186,2445.0,2.2130000591278076,0.09300000220537186,1.2380000352859497,2.677000045776367,302.99700927734375,0.7480000257492065,0.0,559.9210205078125,-0.09300000220537186,-0.09300000220537186,0.0,1.5299999713897705,1.5299999713897705,3.492000102996826,1.9570000171661377,1.5099999904632568,0.9860000014305115,1.0,16.0,10.487500190734863,2724.16259765625,26.367599487304688,0.0,5.1481614112854,318.1860046386719,9133204,949.7449700936637,36.628857084187636
453,-0.1860000044107437,-0.1860000044107437,2445.0,2.117000102996826,0.09300000220537186,1.0579999685287476,2.8580000400543213,303.1820068359375,0.7929999828338623,0.0,559.9749755859375,-0.09300000220537186,-0.09300000220537186,0.0,1.4429999589920044,1.4429999589920044,3.6700000762939453,1.9830000400543213,1.6410000324249268,0.875,2.0,18.0,10.657500267028809,2720.152587890625,26.367849349975586,0.0,5.397140979766846,318.2359924316406,9133205,949.7449708986383,118.5703055797054
454,0.0,0.0,1456.0,0.39399999380111694,0.0,0.2930000126361847,5.419000148773193,305.77801513671875,0.7419999837875366,0.09300000220537186,560.7410278320312,0.41499999165534973,0.0,0.0,1.2200000286102295,1.2200000286102295,6.13100004196167,3.377000093460083,1.5770000219345093,1.312000036239624,2.0,8.0,10.699999809265137,2735.625,26.37572479248047,0.0,2.78796124458313,318.9410095214844,9133208,949.7449701862444,4.46216319783019
455,0.0,0.0,3013.0,2.9700000286102295,0.1860000044107437,1.6009999513626099,1.6200000047683716,301.8840026855469,0.7419999837875366,-0.09300000220537186,559.5960083007812,0.13099999725818634,0.0,0.0,1.3949999809265137,1.3949999809265137,2.4489998817443848,1.7259999513626099,1.0199999809265137,1.1729999780654907,2.0,9.0,10.232500076293945,2754.927490234375,26.344728469848633,0.0,6.097405910491943,317.8900146484375,9133225,2849.234896941176,25.91098561995387
456,-0.2070000022649765,-0.2070000022649765,3404.0,2.0850000381469727,0.1860000044107437,1.128000020980835,2.746999979019165,303.0870056152344,0.8550000190734863,-0.09300000220537186,560.0369873046875,-0.1860000044107437,0.0,0.0,1.5740000009536743,1.5740000009536743,3.555000066757202,1.8760000467300415,1.5099999904632568,0.8550000190734863,2.0,11.0,10.387499809265137,2722.362548828125,26.368432998657227,0.0,5.1481614112854,318.29998779296875,9133226,949.745005912745,40.504099981547505
457,-0.1860000044107437,-0.1860000044107437,2445.0,2.117000102996826,0.09300000220537186,1.0579999685287476,2.8580000400543213,303.1820068359375,0.7929999828338623,0.0,559.9749755859375,-0.09300000220537186,-0.09300000220537186,0.0,1.4429999589920044,1.4429999589920044,3.6700000762939453,1.9830000400543213,1.6410000324249268,0.875,2.0,18.0,10.657500267028809,2720.152587890625,26.367849349975586,0.0,5.397140979766846,318.2359924316406,9133227,2849.2349111409903,62.10533733913679
458,0.0,0.0,2168.0,0.33500000834465027,0.0,0.2070000022649765,5.408999919891357,305.7760009765625,0.7419999837875366,0.09300000220537186,560.8300170898438,0.33500000834465027,0.0,0.0,1.312000036239624,1.312000036239624,6.103000164031982,3.2899999618530273,1.496000051498413,1.2200000286102295,0.0,7.0,10.5,2734.375,26.377599716186523,0.0,2.78796124458313,319.0299987792969,9133233,949.7450059741665,41.83795355015791
459,0.09300000220537186,0.09300000220537186,4316.0,2.8399999141693115,0.09300000220537186,1.5299999713897705,1.6720000505447388,301.9739990234375,0.8349999785423279,0.0,559.7119750976562,0.1860000044107437,0.09300000220537186,0.0,1.496000051498413,1.496000051498413,2.497999906539917,1.7109999656677246,0.9319999814033508,1.121000051498413,1.0,8.0,10.012499809265137,2751.987548828125,26.34989356994629,0.0,6.097405910491943,318.0039978027344,9133247,949.7450404111107,39.62507012212471
460,-0.1860000044107437,-0.1860000044107437,3404.0,2.135999917984009,0.1860000044107437,1.2200000286102295,2.6559998989105225,302.9939880371094,0.8399999737739563,-0.09300000220537186,560.010009765625,-0.1860000044107437,0.0,0.0,1.6200000047683716,1.6200000047683716,3.4660000801086426,1.8650000095367432,1.4429999589920044,0.9179999828338623,2.0,13.0,10.3125,2724.4375,26.36822509765625,0.0,5.1481614112854,318.2749938964844,9133249,1899.4900470060816,88.98825445693792
461,-0.2070000022649765,-0.2070000022649765,3404.0,2.0850000381469727,0.1860000044107437,1.128000020980835,2.746999979019165,303.0870056152344,0.8550000190734863,-0.09300000220537186,560.0369873046875,-0.1860000044107437,0.0,0.0,1.5740000009536743,1.5740000009536743,3.555000066757202,1.8760000467300415,1.5099999904632568,0.8550000190734863,2.0,11.0,10.387499809265137,2722.362548828125,26.368432998657227,0.0,5.1481614112854,318.29998779296875,9133250,949.7450402617131,65.89235525309408
462,0.09300000220537186,0.09300000220537186,1631.0,1.3279999494552612,0.0,0.46399998664855957,4.4079999923706055,304.75799560546875,0.09300000220537186,0.27799999713897705,560.4390258789062,0.2930000126361847,0.09300000220537186,0.0,1.1619999408721924,1.1619999408721924,5.168000221252441,2.755000114440918,2.246000051498413,1.1169999837875366,1.0,8.0,10.699999809265137,2724.014892578125,26.389184951782227,0.0,3.268303632736206,318.6619873046875,9133258,4748.724833824517,39.127920555731016
463,0.0,0.0,2917.0,1.75,0.1860000044107437,0.1860000044107437,3.8440001010894775,304.1990051269531,0.33500000834465027,-0.09300000220537186,560.364013671875,0.09300000220537186,0.0,0.0,1.1130000352859497,1.1130000352859497,4.617000102996826,2.319000005722046,2.4489998817443848,0.7059999704360962,2.0,7.0,10.5,2720.72509765625,26.385726928710938,0.0,4.674837589263916,318.6000061035156,9133280,2849.235242566878,122.34612502917757
464,0.0,0.0,2352.0,1.4040000438690186,-0.09300000220537186,0.33399999141693115,4.302999973297119,304.6629943847656,0.1860000044107437,0.1860000044107437,560.5,0.1850000023841858,0.0,0.0,1.2059999704360962,1.2059999704360962,5.048999786376953,2.624000072479248,2.265000104904175,0.9860000014305115,1.0,7.0,10.5,2722.97509765625,26.388851165771484,0.0,3.268303632736206,318.7250061035156,9133281,1899.4901157462734,-42.88822508549968
465,0.0,0.0,2352.0,1.312000036239624,0.0,0.41499999165534973,4.394999980926514,304.7560119628906,0.09300000220537186,0.1860000044107437,560.5280151367188,0.27799999713897705,0.0,0.0,1.2450000047683716,1.2450000047683716,5.136000156402588,2.690000057220459,2.188999891281128,1.0579999685287476,1.0,8.0,10.5,2723.425048828125,26.389474868774414,0.0,3.268303632736206,318.7510070800781,9133282,949.7450764053777,40.6394173620167
466,0.09300000220537186,0.09300000220537186,2168.0,0.2619999945163727,-0.09300000220537186,0.2619999945163727,5.500999927520752,305.8689880371094,0.8349999785423279,0.1860000044107437,560.8579711914062,0.2930000126361847,0.09300000220537186,0.0,1.3279999494552612,1.3279999494552612,6.190000057220459,3.325000047683716,1.4520000219345093,1.2380000352859497,2.0,7.0,10.5,2735.625,26.37572479248047,0.0,2.78796124458313,319.0559997558594,9133284,949.7450762776693,6.13753206257486
467,0.0,0.0,3404.0,2.427999973297119,0.0,1.6230000257492065,2.0929999351501465,302.43499755859375,0.9279999732971191,0.09300000220537186,559.9359741210938,0.0,0.0,0.0,1.6699999570846558,1.6699999570846558,2.9049999713897705,1.7719999551773071,1.003000020980835,1.2480000257492065,3.0,11.0,9.7475004196167,2737.58251953125,26.367097854614258,0.0,5.706141471862793,318.21600341796875,9133307,949.7451134260414,-6.695989558422447
468,0.0,0.0,2352.0,1.6230000257492065,0.1860000044107437,0.09300000220537186,3.9240000247955322,304.2900085449219,0.33500000834465027,0.0,560.47998046875,0.09300000220537186,0.0,0.0,1.2100000381469727,1.2100000381469727,4.669000148773193,2.303999900817871,2.497999906539917,0.6690000295639038,9.0,20.0,10.300000190734863,2720.885009765625,26.387060165405273,0.0,4.674837589263916,318.7139892578125,9133310,949.7451133854611,20.405643927491056
469,0.09300000220537186,0.09300000220537186,2352.0,1.659000039100647,0.09300000220537186,0.1860000044107437,4.0279998779296875,304.385009765625,0.2070000022649765,0.0,560.4180297851562,0.09300000220537186,0.09300000220537186,0.0,1.128999948501587,1.128999948501587,4.789000034332275,2.434999942779541,2.497999906539917,0.7979999780654907,2.0,8.0,10.5,2721.625,26.38697624206543,0.0,4.674837589263916,318.6499938964844,9133311,2849.2352174316134,2.4627456866203614
470,0.0,0.0,2352.0,1.5360000133514404,0.0,0.13099999725818634,4.107999801635742,304.4750061035156,0.27799999713897705,0.09300000220537186,560.5339965820312,0.09300000220537186,0.0,0.0,1.2380000352859497,1.2380000352859497,4.8420000076293945,2.427999973297119,2.369999885559082,0.7870000004768372,3.0,8.0,10.300000190734863,2721.6650390625,26.38814353942871,0.0,4.674837589263916,318.7640075683594,9133312,949.7451134865682,100.7045449827339
471,0.0,0.0,2352.0,1.4869999885559082,0.0,0.2070000022649765,4.199999809265137,304.5679931640625,0.27799999713897705,0.09300000220537186,560.56201171875,0.13099999725818634,0.0,0.0,1.2619999647140503,1.2619999647140503,4.929999828338623,2.493000030517578,2.2909998893737793,0.8550000190734863,1.0,9.0,10.300000190734863,2722.054931640625,26.388683319091797,0.0,3.268303632736206,318.7900085449219,9133313,949.7451141027627,6.695988372899592
472,0.09300000220537186,0.09300000220537186,2168.0,0.2070000022649765,-0.09300000220537186,0.20800000429153442,5.493000030517578,305.8659973144531,0.8349999785423279,0.1860000044107437,560.9459838867188,0.2070000022649765,0.09300000220537186,0.0,1.4190000295639038,1.4190000295639038,6.1570000648498535,3.240000009536743,1.3700000047683716,1.1469999551773071,2.0,11.0,10.300000190734863,2734.31494140625,26.377849578857422,0.0,2.78796124458313,319.1449890136719,9133314,949.7451133639937,6.695988360966702
473,2.821000099182129,2.821000099182129,537.0,0.09300000220537186,0.0,4.453999996185303,14.871000289916992,317.7430114746094,0.27799999713897705,4.64900016784668,564.322998046875,3.1659998893737793,2.821000099182129,0.0,0.8550000190734863,0.8550000190734863,0.9279999732971191,8.265999794006348,0.7870000004768372,1.0579999685287476,1.0,24.0,146.75,2691.092529296875,26.248231887817383,16.459999084472656,0.2308019995689392,322.3529968261719,9133319,146260.7092290566,70.57063892966201
474,0.0,0.0,4316.0,2.8580000400543213,0.1860000044107437,1.4190000295639038,1.5549999475479126,301.8789978027344,0.9279999732971191,-0.09300000220537186,559.7739868164062,0.09300000220537186,0.0,0.0,1.5800000429153442,1.5800000429153442,2.378000020980835,1.5800000429153442,0.8349999785423279,0.9990000128746033,0.0,9.0,9.942500114440918,2755.8974609375,26.345478057861328,0.0,6.097405910491943,318.0690002441406,9133330,949.745146351516,92.92422256372639
475,0.0,0.0,3404.0,2.365000009536743,0.09300000220537186,1.5880000591278076,2.2950000762939453,302.62298583984375,0.8349999785423279,0.0,559.9010009765625,0.0,0.0,0.0,1.5800000429153442,1.5800000429153442,3.109999895095825,1.8550000190734863,1.187999963760376,1.180999994277954,3.0,14.0,10.012499809265137,2732.737548828125,26.367389678955078,0.0,5.706141471862793,318.1759948730469,9133331,5698.470482750811,108.19465900400145
476,0.09300000220537186,0.09300000220537186,2917.0,1.6699999570846558,0.27799999713897705,0.09300000220537186,3.8310000896453857,304.1969909667969,0.39399999380111694,0.0,560.4520263671875,0.13099999725818634,0.09300000220537186,0.0,1.2059999704360962,1.2059999704360962,4.581999778747559,2.246000051498413,2.4119999408721924,0.621999979019165,8.0,18.0,10.300000190734863,2720.4951171875,26.386518478393555,0.0,4.674837589263916,318.6889953613281,9133333,949.7451463860791,89.32925092446092
477,0.0,0.0,2352.0,1.5770000219345093,0.09300000220537186,0.09300000220537186,4.015999794006348,304.3819885253906,0.2930000126361847,0.0,560.5070190429688,0.13099999725818634,0.0,0.0,1.2200000286102295,1.2200000286102295,4.755000114440918,2.365000009536743,2.4509999752044678,0.7250000238418579,7.0,14.0,10.300000190734863,2721.27490234375,26.387601852416992,0.0,4.674837589263916,318.739013671875,9133334,949.7451463323052,83.4658201947712
478,0.0,0.0,2352.0,1.5360000133514404,0.0,0.13099999725818634,4.107999801635742,304.4750061035156,0.27799999713897705,0.09300000220537186,560.5339965820312,0.09300000220537186,0.0,0.0,1.2380000352859497,1.2380000352859497,4.8420000076293945,2.427999973297119,2.369999885559082,0.7870000004768372,3.0,8.0,10.300000190734863,2721.6650390625,26.38814353942871,0.0,4.674837589263916,318.7640075683594,9133335,949.7451465781754,84.7610301387247
479,0.0,0.0,2352.0,1.4869999885559082,0.0,0.2070000022649765,4.199999809265137,304.5679931640625,0.27799999713897705,0.09300000220537186,560.56201171875,0.13099999725818634,0.0,0.0,1.2619999647140503,1.2619999647140503,4.929999828338623,2.493000030517578,2.2909998893737793,0.8550000190734863,1.0,9.0,10.300000190734863,2722.054931640625,26.388683319091797,0.0,3.268303632736206,318.7900085449219,9133336,949.7451466160115,7.2544453242696205
480,0.09300000220537186,0.09300000220537186,2352.0,1.3020000457763672,0.0,0.38199999928474426,4.385000228881836,304.75299072265625,0.09300000220537186,0.09300000220537186,560.6170043945312,0.2070000022649765,0.09300000220537186,0.0,1.3279999494552612,1.3279999494552612,5.105000019073486,2.627000093460083,2.135999917984009,1.003000020980835,1.0,5.0,10.300000190734863,2722.8349609375,26.389766693115234,0.0,3.268303632736206,318.8399963378906,9133337,1899.490260488635,49.87512795563396
481,0.09300000220537186,0.09300000220537186,2168.0,0.2930000126361847,0.0,0.13099999725818634,5.400000095367432,305.77301025390625,0.7419999837875366,0.09300000220537186,560.9190063476562,0.2619999945163727,0.09300000220537186,0.0,1.4040000438690186,1.4040000438690186,6.072000026702881,3.2039999961853027,1.4160000085830688,1.128999948501587,1.0,8.0,10.300000190734863,2733.125,26.379474639892578,0.0,2.78796124458313,319.1189880371094,9133339,949.7451467162692,106.87373728295316
482,0.09300000220537186,0.09300000220537186,4316.0,2.7829999923706055,0.09300000220537186,1.440000057220459,1.6440000534057617,301.97100830078125,0.9279999732971191,0.0,559.801025390625,0.09300000220537186,0.09300000220537186,0.0,1.5880000591278076,1.5880000591278076,2.4649999141693115,1.6410000324249268,0.8399999737739563,1.0369999408721924,0.0,9.0,9.8774995803833,2752.54248046875,26.35018539428711,0.0,6.097405910491943,318.093994140625,9133360,949.7451837301993,-22.3437387660599
483,0.09300000220537186,0.09300000220537186,4316.0,2.7090001106262207,0.0,1.4670000076293945,1.7330000400543213,302.0639953613281,0.9279999732971191,0.09300000220537186,559.8280029296875,0.09300000220537186,0.09300000220537186,0.0,1.6009999513626099,1.6009999513626099,2.552000045776367,1.7059999704360962,0.8550000190734863,1.0820000171661377,1.0,11.0,9.8125,2749.1875,26.35489273071289,0.0,6.097405910491943,318.1180114746094,9133361,949.7451837034423,22.343738764449927
484,0.0,0.0,3404.0,2.3610000610351562,0.0,1.6720000505447388,2.183000087738037,302.52801513671875,0.9279999732971191,0.09300000220537186,559.9630126953125,0.0,0.09300000220537186,0.0,1.6699999570846558,1.6699999570846558,2.99399995803833,1.7649999856948853,1.0579999685287476,1.180999994277954,3.0,16.0,9.8125,2735.4375,26.367389678955078,0.0,5.706141471862793,318.2409973144531,9133362,949.7451838229745,80.72579737712122
485,0.09300000220537186,0.09300000220537186,2168.0,0.2070000022649765,-0.09300000220537186,0.20800000429153442,5.493000030517578,305.8659973144531,0.8349999785423279,0.1860000044107437,560.9459838867188,0.2070000022649765,0.09300000220537186,0.0,1.4190000295639038,1.4190000295639038,6.1570000648498535,3.240000009536743,1.3700000047683716,1.1469999551773071,2.0,11.0,10.300000190734863,2734.31494140625,26.377849578857422,0.0,2.78796124458313,319.1449890136719,9133370,949.7451833101104,63.389022628044664
486,0.0,0.0,4316.0,2.7279999256134033,0.13099999725818634,1.3509999513626099,1.6200000047683716,301.968994140625,1.0199999809265137,0.0,559.8900146484375,0.0,0.0,0.0,1.6799999475479126,1.6799999475479126,2.434999942779541,1.5740000009536743,0.7480000257492065,0.9549999833106995,1.0,7.0,9.742500305175781,2753.097412109375,26.35047721862793,0.0,6.097405910491943,318.1830139160156,9133387,949.7452173288069,0.16086450244219805
487,0.09300000220537186,0.09300000220537186,2352.0,1.5440000295639038,0.20800000429153442,0.0,3.9140000343322754,304.2869873046875,0.41499999165534973,0.09300000220537186,560.5679931640625,0.1860000044107437,0.09300000220537186,0.0,1.3020000457763672,1.3020000457763672,4.636000156402588,2.2339999675750732,2.4649999141693115,0.593999981880188,6.0,44.0,10.100000381469727,2720.594970703125,26.387767791748047,0.0,4.674837589263916,318.8030090332031,9133390,949.7452173692902,98.84127632422133
488,0.0,0.0,2352.0,1.4129999876022339,0.09300000220537186,0.1860000044107437,4.190999984741211,304.56500244140625,0.2930000126361847,0.0,560.6500244140625,0.2070000022649765,0.0,0.0,1.3509999513626099,1.3509999513626099,4.89900016784668,2.427999973297119,2.24399995803833,0.7979999780654907,1.0,10.0,10.100000381469727,2721.5849609375,26.389142990112305,0.0,3.268303632736206,318.8789978027344,9133392,1899.4904017198464,55.047273624927236
